"","X","�..GLOBAL.UNIQUE.IDENTIFIER","LAST.EDITED.DATE","TAXONOMIC.ORDER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","SUBSPECIES.COMMON.NAME","SUBSPECIES.SCIENTIFIC.NAME","OBSERVATION.COUNT","BREEDING.BIRD.ATLAS.CODE","BREEDING.BIRD.ATLAS.CATEGORY","AGE.SEX","COUNTRY","COUNTRY.CODE","STATE","STATE.CODE","COUNTY","COUNTY.CODE","IBA.CODE","BCR.CODE","USFWS.CODE","ATLAS.BLOCK","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","MONTH","DAY","YEAR","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","PROTOCOL.CODE","PROJECT.CODE","DURATION.MINUTES","EFFORT.DISTANCE.KM","EFFORT.AREA.HA","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","REASON","TRIP.COMMENTS","SPECIES.COMMENTS"
"2074",67618,"URN:CornellLabOfOrnithology:EBIRD:OBS522856198","8/3/2017 3:25",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Roscommon","US-MI-143","",12,"","","US-Michigan-Gladwin-Ryan Lake Road - 44.237x-84.551 - Jul 28, 2017 9:24 AM","L6147859","P",44.2369104,-84.5514203,5,14,2017,"20:33:00","obsr851931","S38453979","Traveling","P22","EBIRD",18,0.805,NA,1,1,"",0,1,0,NA,"",""
"2075",67195,"URN:CornellLabOfOrnithology:EBIRD:OBS482596946","4/6/2017 15:17",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Manistee","US-MI-101","",12,"","","Home feeders & back acreage, N. Skocelas Rd.","L1363053","P",44.266473,-86.1412678,4,6,2017,"14:30:00","obsr280244","S35741716","Traveling","P22","EBIRD",50,2.012,NA,1,1,"",0,1,0,NA,"",""
"2076",131951,"URN:CornellLabOfOrnithology:EBIRD:OBS412644619","8/6/2018 23:31",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Erie","US-OH-043","US-OH_2059",13,"","","Edison Woods MetroPark (Erie Co.)","L334195","H",41.3440921,-82.4820839,6,17,2016,"8:00:00","obsr330003","S30278110","Traveling","P22","EBIRD",270,8.047,NA,1,1,"",0,1,0,NA,"Started from Mason Road prairie trails","flushed from scruffy edge of meadow along woods' edge"
"2077",128370,"URN:CornellLabOfOrnithology:EBIRD:OBS303455066","6/29/2019 15:35",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Greene","US-OH-057","",22,"","","Sugarcreek Metropark","L284193","H",39.6229607,-84.0920215,3,15,2015,"19:30:00","obsr350648","S22376171","Traveling","P22","EBIRD",60,1.609,NA,6,1,"G1182010",0,1,0,NA,"",""
"2078",68080,"URN:CornellLabOfOrnithology:EBIRD:OBS582942948","2/27/2018 21:21",5920,"species","American Woodcock","Scolopax minor",NA,NA,"9","","","","United States","US","Michigan","US-MI","Kalamazoo","US-MI-077","US-MI_2141",23,"","","Willard Rose Tall Grass Prairie Kalamazoo, MI  49009, Kalamazoo US-MI (42.3528,-85.5869)","L6988347","P",42.352765,-85.586946,2,27,2018,"18:23:00","obsr631681","S43248707","Traveling","P22","EBIRD",60,2.032,NA,1,1,"",1,1,1,NA,"Walked from North end of Prairie to the South end and back.  ","Observed and heard 3, heard the other 6.  Peenting and flight display twitter heard and recorded.   Recordings added later."
"2079",115084,"URN:CornellLabOfOrnithology:EBIRD:OBS924200493","5/16/2020 17:21",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","H ","C2","","United States","US","New York","US-NY","Albany","US-NY-001","",28,"","42074E2CE","Huyck Preserve â€” Rensselaerville CE","L11242052","P",42.548238,-74.17893,5,16,2020,"6:05:00","obsr538427","S69169371","Traveling","P22","EBIRD_ATL_NY",156,2.517,NA,2,1,"G5342232",0,1,0,NA,"",""
"2080",104797,"URN:CornellLabOfOrnithology:EBIRD:OBS316060223","8/4/2018 17:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Monroe","US-NY-055","",13,"","","High Acres Nature Area","L418669","H",43.0906572,-77.3780179,5,4,2015,"19:00:00","obsr193961","S23241072","Traveling","P22","EBIRD",100,1.609,NA,2,1,"G1254129",0,1,0,NA,"",""
"2081",70058,"URN:CornellLabOfOrnithology:EBIRD:OBS750086465","5/4/2019 5:38",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Genesee","US-MI-049","",23,"","","Buell Lake","L1176587","H",43.2100868,-83.6200333,5,4,2019,"5:13:00","obsr419020","S55746987","Traveling","P22","EBIRD",24,0.521,NA,1,1,"",0,1,0,NA,"",""
"2082",104024,"URN:CornellLabOfOrnithology:EBIRD:OBS303882130","9/22/2015 15:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Richmond","US-NY-085","",30,"","","Cemetery of the Resurrection--North Overlook","L1341674","H",40.5163521,-74.2168683,3,18,2015,"14:36:00","obsr201666","S22410076","Traveling","P22","EBIRD",23,0.805,NA,1,1,"",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.8",""
"2083",133820,"URN:CornellLabOfOrnithology:EBIRD:OBS498768666","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,13,2017,"7:15:00","obsr422117","S36805165","Traveling","P22","EBIRD",300,3.219,NA,2,1,"G2409308",0,1,0,NA,"",""
"2084",107941,"URN:CornellLabOfOrnithology:EBIRD:OBS483235976","4/8/2017 15:50",5920,"species","American Woodcock","Scolopax minor",NA,NA,"6","","","","United States","US","New York","US-NY","Monroe","US-NY-055","US-NY_1723",13,"","","Braddock Bay--Owl Woods","L390730","H",43.3201355,-77.7264261,4,7,2017,"19:00:00","obsr50059","S35789110","Traveling","P22","EBIRD",90,0.805,NA,15,1,"G2321535",0,1,0,NA,"RBA Field Trip",""
"2085",69442,"URN:CornellLabOfOrnithology:EBIRD:OBS723843950","3/13/2019 20:00",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Macomb","US-MI-099","",23,"","","Lake St. Clair Metropark (Metro Beach Metropark)","L388494","H",42.5796301,-82.8032684,3,13,2019,"12:45:00","obsr543779","S53777158","Traveling","P22","EBIRD",47,6.437,NA,1,1,"",0,1,0,NA,"","Flushed "
"2086",106351,"URN:CornellLabOfOrnithology:EBIRD:OBS400506176","10/25/2019 16:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","New York","US-NY","St. Lawrence","US-NY-089","",13,"","","US-NY-Canton-Wild Meadows Farm","L2821676","P",44.530942,-75.131319,5,9,2016,"19:50:00","obsr402878","S29529822","Traveling","P22","EBIRD",40,0.402,NA,2,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62","1 flushed others heard"
"2087",132569,"URN:CornellLabOfOrnithology:EBIRD:OBS479688084","8/5/2018 13:13",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Medina","US-OH-103","",13,"","","Plum Creek Park","L953568","H",41.2083639,-81.8112373,3,28,2017,"18:45:00","obsr849876","S35504727","Traveling","P22","EBIRD",120,3.219,NA,1,1,"",0,1,0,NA,"Temperature 42-degrees F, Wind NNW 9 mph, Humidity 87%, Dew Point 37Â°, Pressure 30.12 in, Visibility 7.0 mi","Three skydancing beginning at 8:10 pm, western field and ecotone treeline fencerow of easternmost section of proposed Buckeye Trail at the Foskett Rd entrance (eastern)."
"2088",105202,"URN:CornellLabOfOrnithology:EBIRD:OBS342798808","10/25/2019 16:22",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","St. Lawrence","US-NY-089","",14,"","","Spruce Mountain Road","L3914353","P",44.2883385,-74.8858702,8,30,2015,"16:06:00","obsr91766","S25067717","Traveling","P22","EBIRD",150,1,NA,3,1,"",0,1,0,NA,"Submitted from  BirdLog NA for Android v1.9.6",""
"2089",104966,"URN:CornellLabOfOrnithology:EBIRD:OBS320833672","5/18/2015 8:35",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","New York","US-NY","Essex","US-NY-031","",14,"","","Corner of Bull Rock and Shattuck","L3026671","P",43.815311,-73.498596,5,16,2015,"20:05:00","obsr50351","S23508685","Traveling","P22","EBIRD",70,0.966,NA,4,1,"G1274035",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.8",""
"2090",67882,"URN:CornellLabOfOrnithology:EBIRD:OBS515312038","8/6/2018 20:16",5920,"species","American Woodcock","Scolopax minor",NA,NA,"5","","","","United States","US","Michigan","US-MI","Oscoda","US-MI-135","",12,"","","Mio Area - Old Boerner Farm","L2271922","P",44.6235094,-84.1419697,6,29,2017,"11:00:00","obsr358645","S37899374","Traveling","P22","EBIRD_QC",50,2,NA,1,1,"",0,1,0,NA,"",""
"2091",106532,"URN:CornellLabOfOrnithology:EBIRD:OBS517326517","7/9/2017 9:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Essex","US-NY-031","",14,"","","Connery Pond Area","L4633367","P",44.312855,-73.932391,5,21,2016,"20:35:00","obsr395486","S38045207","Stationary","P21","EBIRD",45,NA,NA,15,1,"G1778997",0,1,0,NA,"Mostly clear, calm, 40F <br />Submitted from eBird for iOS, version 1.1.5 Build 44",""
"2092",130159,"URN:CornellLabOfOrnithology:EBIRD:OBS392850427","4/18/2016 23:42",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Ohio","US-OH","Licking","US-OH-089","",28,"","","Blackhand Gorge State Nature Preserve","L779305","H",40.0532418,-82.2446394,4,14,2016,"18:00:00","obsr620921","S29052706","Traveling","P22","EBIRD",150,4.828,NA,2,1,"",0,1,0,NA,"","2 peenting"
"2093",134207,"URN:CornellLabOfOrnithology:EBIRD:OBS500899433","8/6/2018 23:34",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,16,2017,"14:30:00","obsr210456","S36915593","Traveling","P22","EBIRD",120,4.828,NA,2,1,"G2424312",0,1,0,NA,"",""
"2094",75407,"URN:CornellLabOfOrnithology:EBIRD:OBS732491026","4/28/2019 18:56",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Minnesota","US-MN","Hennepin","US-MN-053","",23,"","","Richardson Nature Center","L744151","H",44.8434553,-93.3710861,4,1,2019,"20:22:00","obsr1034736","S54467595","Stationary","P21","EBIRD",15,NA,NA,1,1,"",0,1,0,NA,"",""
"2095",222426,"URN:CornellLabOfOrnithology:EBIRD:OBS245062796","8/5/2018 13:07",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Vilas","US-WI-125","US-WI_3695",12,"","","Powell Marsh LDF Tribal Reservation","L249715","P",46.0557768,-89.9209634,4,12,2014,"5:30:00","obsr41540","S17850727","Traveling","P22","EBIRD",119,1.609,NA,2,1,"G857146",0,1,0,NA,"Snow on the ground prevented reasonable access to the area where cranes are normally observed.  All reported birds were recorded due to vocalization.  Guy David reporting, Ed Marshall assisted.","Heard ""Peenting"""
"2096",137139,"URN:CornellLabOfOrnithology:EBIRD:OBS618686702","5/15/2018 23:48",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,12,2018,"7:15:00","obsr305347","S45723256","Traveling","P22","EBIRD",210,1.609,NA,2,1,"G3202958",0,1,0,NA,"",""
"2097",112294,"URN:CornellLabOfOrnithology:EBIRD:OBS765526092","5/28/2019 6:36",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","New York","US-NY","Wayne","US-NY-117","US-NY_1726",13,"","","Montezuma (NMWMA)--Carncross Rd.","L99688","H",43.0787739,-76.7080184,5,24,2019,"17:56:00","obsr492279","S56700882","Traveling","P22","EBIRD",201,0.499,NA,4,1,"",0,1,0,NA,"",""
"2098",67124,"URN:CornellLabOfOrnithology:EBIRD:OBS481022019","4/1/2017 21:52",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","S ","C2","","United States","US","Michigan","US-MI","Chippewa","US-MI-033","",12,"","","Wildwood Farm (Private Residence)","L1631674","P",46.1336619,-84.2517823,4,1,2017,"20:56:00","obsr327931","S35626375","Stationary","P21","EBIRD",5,NA,NA,1,1,"",0,1,0,NA,"",""
"2099",131490,"URN:CornellLabOfOrnithology:EBIRD:OBS402752827","8/5/2018 12:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Maumee Bay SP--Campground","L1802495","H",41.6840075,-83.3952447,5,14,2016,"18:40:00","obsr53159","S29652474","Stationary","P21","EBIRD",5,NA,NA,2,1,"",0,1,0,NA,"<br />Submitted from eBird Android 1.0.4",""
"2100",2386,"URN:CornellLabOfOrnithology:EBIRD:OBS410285170","6/6/2016 17:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","Unknown Sex, Adult (1)","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","OH Lucas, Magee Marsh, east end","L4663241","P",41.6272924,-83.1824416,5,11,2016,"12:40:00","obsr238922","S30109715","Traveling","P22","EBIRD",100,0.2,NA,2,1,"G1802150",0,1,0,NA,"Weather: wind light; temp 65-75 F; sky mostly sunny.",""
"2101",64569,"URN:CornellLabOfOrnithology:EBIRD:OBS303795981","8/6/2018 11:22",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Michigan","US-MI","Allegan","US-MI-005","",23,"","","Outdoor Discovery Center","L580151","H",42.7273436,-86.0972786,3,17,2015,"19:20:00","obsr319036","S22403226","Stationary","P21","EBIRD",55,NA,NA,1,1,"",0,1,0,NA,"",""
"2102",105613,"URN:CornellLabOfOrnithology:EBIRD:OBS380284715","3/10/2016 12:14",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Kings","US-NY-047","",30,"","","Green-Wood Cemetery, Brooklyn","L285884","H",40.6523083,-73.9904281,3,10,2016,"8:15:00","obsr184081","S28079367","Traveling","P22","EBIRD",239,6.437,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.1.5 Build 44",""
"2103",232126,"URN:CornellLabOfOrnithology:EBIRD:OBS925069601","5/17/2020 13:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Wisconsin","US-WI","Dodge","US-WI-027","US-WI_3657",23,"USFWS_705","","Horicon NWR--Auto Tour and Trails","L252030","H",43.6237,-88.67391,5,17,2020,"10:48:00","obsr401527","S69218386","Traveling","P22","EBIRD",120,2.366,NA,1,1,"",0,1,0,NA,"",""
"2104",222850,"URN:CornellLabOfOrnithology:EBIRD:OBS257272966","8/7/2018 2:58",5920,"species","American Woodcock","Scolopax minor",NA,NA,"3","","","","United States","US","Wisconsin","US-WI","Walworth","US-WI-127","US-WI_3655",23,"","","Kettle Moraine SF--Young Rd. (Walworth Co.)","L1545645","H",42.8408564,-88.5898447,5,29,2014,"19:10:00","obsr199212","S18618073","Stationary","P21","EBIRD",190,NA,NA,3,1,"G918594",0,1,0,NA,"<br />Submitted from BirdLog NA for iOS, version 1.7.1",""
"2105",136006,"URN:CornellLabOfOrnithology:EBIRD:OBS613069013","5/11/2018 13:09",5920,"species","American Woodcock","Scolopax minor",NA,NA,"X","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,6,2018,"9:00:00","obsr266529","S45403219","Traveling","P22","EBIRD",300,1.609,NA,2,1,"",0,1,0,NA,"",""
"2106",74877,"URN:CornellLabOfOrnithology:EBIRD:OBS539910365","10/9/2017 22:43",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Minnesota","US-MN","St. Louis","US-MN-137","",12,"","","Duluth--Bluestone Flats","L5077258","P",46.818857,-92.074852,10,9,2017,"20:19:00","obsr102818","S39801009","Stationary","P21","EBIRD",40,NA,NA,1,1,"",0,1,0,NA,"","singles, flying just above apartment complex and continuing w/sw"
"2107",68772,"URN:CornellLabOfOrnithology:EBIRD:OBS612048920","5/7/2018 10:25",5920,"species","American Woodcock","Scolopax minor",NA,NA,"2","","","","United States","US","Michigan","US-MI","Benzie","US-MI-019","US-MI_3890",12,"","","The Golden Tabernacle","L7005542","P",44.667371,-85.8255386,5,5,2018,"17:30:00","obsr174850","S45347932","Traveling","P22","EBIRD",120,0.644,NA,1,1,"",0,1,0,NA,"Evening birds",""
"2108",131107,"URN:CornellLabOfOrnithology:EBIRD:OBS404258656","8/6/2018 23:28",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,11,2016,"7:00:00","obsr604843","S29736577","Traveling","P22","EBIRD",300,2,NA,4,1,"G1764839",0,1,0,NA,"<br />Submitted from eBird for iOS, version 1.2.0 Build 62",""
"2109",106354,"URN:CornellLabOfOrnithology:EBIRD:OBS400158493","5/9/2016 8:02",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Oneida","US-NY-065","",14,"","","* Castlebrook Farm","L3796578","P",43.4117193,-75.8434296,5,9,2016,"6:08:00","obsr122370","S29510673","Traveling","P22","EBIRD",89,0.322,NA,1,1,"",0,1,0,NA,"<br />Submitted from eBird Android 1.0.4",""
"2110",105057,"URN:CornellLabOfOrnithology:EBIRD:OBS324552229","6/2/2015 8:30",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","New York","US-NY","Hamilton","US-NY-041","US-NY_864",14,"","","Inlet, Moose River Road","L3690938","P",43.71709,-74.75607,5,30,2015,"20:40:00","obsr135617","S23743895","Traveling","P22","EBIRD",20,7.564,NA,3,1,"G1300400",0,1,0,NA,"Overcast, with mist/light rain; wind W at 10 mph, gusting at times to 21 mph; 68Âº F. Getting dark, also much cooler. We were on a reconnaissance mission, cruising down the road with the windows open and stopping when we heard or saw anything. Saturday. Civil twilight begins 04:49, sunrise 5:24; sunset 20:36, civil twilight ends 21:11. Eastern Daylight Saving Time. Mammals: none observed. Also: Spring Peeper (x| heard).--Submitted from  BirdLog NA for Android v1.9.2","displaying at edge of bog at far end of road, at 20:50"
"2111",229171,"URN:CornellLabOfOrnithology:EBIRD:OBS730321070","3/28/2019 10:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Wisconsin","US-WI","Vernon","US-WI-123","",23,"","","Haase Lane","L4257354","P",43.5991031,-90.9717751,3,27,2019,"19:30:00","obsr711102","S54302941","Traveling","P22","EBIRD",60,1.609,NA,1,1,"",0,1,0,NA,"Walk after work 50F cloudy","Male doing the sky dance. First of the season. Heard him peenting soon as I walked out on th deck - down in pond area and hill across from the house. Only 1 heard. Stopped at 750pm. Heard for 20 min - May have been singing before I went out."
"2112",127481,"URN:CornellLabOfOrnithology:EBIRD:OBS257713223","8/6/2018 23:15",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,9,2014,"6:15:00","obsr106380","S18647775","Traveling","P22","EBIRD",360,4.828,NA,2,1,"",0,1,0,NA,"Val, Ginny, Ryan D., Jim Law, Alfred Raab, Lynne & Ivor, Steve & Susan (Esteo Llano Grande SP)",""
"2113",130095,"URN:CornellLabOfOrnithology:EBIRD:OBS389236777","9/15/2016 14:18",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Wyandot","US-OH-175","US-OH_435",22,"","","Killdeer Plains Wildlife Area--Former Service Center Area","L813740","H",40.7083606,-83.3272648,4,7,2016,"13:25:00","obsr149924","S28801542","Traveling","P22","EBIRD",15,0.402,NA,1,1,"",0,1,0,NA,"37 Deg. Dew pt. 32, WNW 14-27 mph. Hum. 81%, cloudy.","Flushed from field behind building, peenting as it lifted off."
"2114",137386,"URN:CornellLabOfOrnithology:EBIRD:OBS618450771","8/6/2018 23:41",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Lucas","US-OH-095","US-OH_2044",22,"","","Magee Marsh--Boardwalk","L275986","H",41.6277095,-83.191884,5,15,2018,"8:31:00","obsr675931","S45709820","Traveling","P22","EBIRD",460,5.633,NA,2,1,"G3215005",0,1,0,NA,"",""
"2115",128273,"URN:CornellLabOfOrnithology:EBIRD:OBS272657109","12/11/2018 14:45",5920,"species","American Woodcock","Scolopax minor",NA,NA,"1","","","","United States","US","Ohio","US-OH","Union","US-OH-159","",22,"","","Glacier Ridge Metro Park","L284324","H",40.1560032,-83.1881976,9,20,2014,"7:10:00","obsr251167","S19888825","Stationary","P21","EBIRD",5,NA,NA,1,1,"",1,1,0,NA,"",""
"2116",132314,"URN:CornellLabOfOrnithology:EBIRD:OBS489864453","8/5/2018 13:10",5920,"species","American Woodcock","Scolopax minor",NA,NA,"4","","","","United States","US","Ohio","US-OH","Hamilton","US-OH-061","",22,"","","Armleder Park","L298164","H",39.1231188,-84.405935,2,27,2017,"17:02:00","obsr24731","S36240153","Traveling","P22","EBIRD",120,3.54,NA,1,1,"",0,1,0,NA,"drive to both ponds>shelter parking>N mowed path>bean field>beach>Duck confluence>parking  TS seen by westsiders in the previous week and finally got one here.  EB saw a coyote and we both heard them at the end.",""
