month,day,year,time_observed_at,description,place_guess,latitude,longitude,positional_accuracy,place_county_name,place_state_name
4,22,2018,2018-04-23 00:30:00 UTC,,"Perth County, ON, Canada",43.38595569,-80.8030285,121,Perth,
4,22,2018,2018-04-22 18:34:57 UTC,,"Durham, CA-ON, CA",44.00912225,-79.08822119,24,Durham,
4,23,2018,2018-04-24 00:39:16 UTC,Heard and recorded audio.,"Durham, CA-ON, CA",44.50910747,-79.0963161,4,Durham,
4,23,2018,2018-04-24 01:45:00 UTC,,"Division No. 12, CA-MB, CA",50.14770293,-96.79342545,42,Division No. 12,
4,21,2018,2018-04-21 20:43:00 UTC,,"Riverside Park, Ottawa, ON, Canada",45.36752579,-75.68620677,8555,Ottawa,
5,12,2016,2016-05-13 01:14:49 UTC,"Thickson's Woods, Durham Region","whitby, on",43.852982,-78.896148,94,Durham,
4,26,2018,2018-04-26 08:29:35 UTC,,"Parry Sound, CA-ON, CA",45.31109034,-80.06470875,112,,
4,25,2018,2018-04-25 16:51:00 UTC,,"Nova Scotia, CA",45.58052218,-62.22376972,10,Pictou,
4,29,2018,2018-04-29 15:04:00 UTC,,"Middlesex County, ON, Canada",42.95581789,-81.42768145,8,Middlesex,
4,27,2018,2018-04-28 02:44:22 UTC,Heard calls,"Halton, CA-ON, CA",43.65501165,-79.869259,9,Halton,
5,1,2018,2018-05-01 23:40:00 UTC,,"Mississauga, ON, Canada",43.55309695,-79.65239275,6,Peel,
4,30,2018,2018-04-30 23:30:00 UTC,sightings from Waterloo Region Nature Voices of the Night event; lead by Fraser Gibson with many observers,"Waterloo, ON, Canada",43.48709444,-80.57356016,885,Regional Municipality of Waterloo,
5,3,2018,2018-05-03 07:04:10 UTC,Couvait au sol 4 ou 5 petits oisillons,"Chemin du Brûlé, L'Assomption, QC J5W 3P3, Canada",45.81876373,-73.47623444,,L'Assomption,
5,5,2018,2018-05-05 21:41:00 UTC,no head - lying on main trail - off leash dog??,"RBG Trails, Flamborough, Hamilton, ON, Canada",43.28327167,-79.923495,,Hamilton,
4,29,2018,2018-04-29 15:04:10 UTC,"Single abandoned egg next to Trail used by dog walkers, ATV’s and near train tracks.","134 Queen St, Middlesex Centre, ON, CA",42.95527167,-81.43450833,63731,Middlesex,
5,6,2018,2018-05-06 17:18:00 UTC,Flushed adult off nest. Nest under a small white pine.,"Burnt Lands Provincial Park, Carp - Hardwood Plains, Ottawa, ON, Canada",45.25517564,-76.14173412,539,Ottawa,
5,8,2018,2018-05-08 15:23:32 UTC,,"French River, ON, Canada",46.10290047,-80.34459773,9173,,
5,8,2018,2018-05-08 17:47:00 UTC,,"Point Pelee, Essex, Ontario, Canada",41.93841667,-82.51355,,Essex,
5,7,2018,2018-05-07 11:55:00 UTC,,"Harwich, Chatham-Kent, ON, Canada",42.30897227,-81.84282297,885,Chatham-Kent,
5,9,2018,2018-05-10 02:21:08 UTC,,"Bracebridge, Bracebridge, ON, CA",45.04314067,-79.02447656,65,Muskoka,
5,7,2018,2018-05-07 18:24:32 UTC,,"529–1037 Black River Rd, Kawartha Lakes, ON, CA",44.81338,-79.090325,5,Kawartha Lakes,
5,8,2018,2018-05-08 16:31:00 UTC,,"Point Pelee National Park, ON, Canada",41.93727778,-82.51172222,30,Essex,
5,11,2018,,Nidification,"Saint-Adalbert, QC G0R 2M0, Canada",46.89680055,-69.85564252,9,L'Islet,
3,31,2011,2011-04-01 01:12:00 UTC,,"Cumberland County, NS, Canada",45.45621737,-64.80998039,61,Cumberland,
5,8,2018,2018-05-08 17:52:00 UTC,,"Leamington, ON, Canada",41.93805556,-82.51317333,,Essex,
5,12,2018,,peent and twitter displays,"South of Lyndebrook Road, Whitby, ON",43.92782,-78.982476,,Durham,
5,20,2018,2018-05-20 11:59:00 UTC,,"Kent County, NB, Canada",46.825352,-64.939003,90,Kent,
5,13,2018,2018-05-13 08:40:00 UTC,,"McKinnon Rd, Angus, ON L0M, Canada",44.3369853,-79.8808797,726,Simcoe,
5,30,2018,2018-05-30 15:28:11 UTC,,"Chute-à-Blondeau, ON K0B 1B0, Canada",45.55556623,-74.4443878,9,Prescott and Russell,
5,30,2018,2018-05-31 02:28:23 UTC,,"Innes Lake Rd, Dorion, ON P0T, Canada",48.7808075,-88.72127533,,,
6,3,2018,2018-06-03 23:41:51 UTC,Adult and 4 juveniles,"Bruce, CA-ON, CA",45.04660797,-81.39395142,,Bruce,
6,6,2018,2018-06-06 13:16:00 UTC,mother with 4 fledglings. She burst out of a patch of sensitive fern in the silver maple swamp located on the arena development site and did her broken wing display. ,"Peterborough, ON, Canada",44.35114912,-78.28858187,31,Peterborough,
4,26,2018,2018-04-26 15:47:22 UTC,,"15 Old Cut Blvd, , ON, CA",42.58286732,-80.39830779,113,Lake Erie,
6,14,2018,2018-06-14 13:51:34 UTC,North of 34 on Hwy 35,"4479–4485 Wellington Road 35, Puslinch, ON, CA",43.45260176,-80.21621147,22,Wellington,
6,15,2018,2018-06-15 18:15:00 UTC,American Woodcock nest with 3 eggs in the middle of our field,,,,8,,
,,,,,Uplands Area,43.037101,-81.26917,178,Middlesex,
8,6,2017,2017-08-06 10:29:41 UTC,,"15 Old Cut Blvd, , ON, CA",42.58290611,-80.39838797,29,Lake Erie,
6,20,2018,2018-06-20 21:14:44 UTC,,"Driftwood Provincial Park, Head, Clara and Maria, ON, CA",46.18970833,-77.84179667,48,Renfrew,
6,22,2018,2018-06-22 16:33:43 UTC,Near river in open  riverine forest,"Oakville, ON, Canada",43.46489832,-79.78121688,9,Halton,
5,7,2017,,,"Harwich, Chatham-Kent, ON, Canada",42.28054864,-81.84358694,2,Chatham-Kent,
5,15,2016,,,"Harwich, Chatham-Kent, ON, Canada",42.28053574,-81.8435856,2,Chatham-Kent,
5,9,2018,2018-05-09 14:39:00 UTC,,"1118 Point Pelee Dr, Leamington, ON N8H 3V4, Canada",41.962772,-82.51844,4208,Essex,
,,,,,"Cloyne, ON K0H 1K0, Canada",44.90025403,-77.1926434,7,Frontenac,
4,28,2015,2015-04-28 10:19:00 UTC,,"13 Old Cut Blvd, Port Rowan, ON N0E 1M0, Canada",42.5822402,-80.3992355,23,Lake Erie,
7,2,2018,2018-07-02 13:45:48 UTC,,"7817 NB-8, New Bandon Northumb Co, NB E9C 2A3, Canada",46.51407378,-66.22764784,8,Northumberland,
5,13,2017,2017-05-13 20:48:00 UTC,,"Hillman Marsh CA, ON, Canada",42.04119706,-82.51352077,5,Essex,
6,29,2018,2018-06-30 00:41:00 UTC,,"Inverness County, NS, Canada",46.2021969,-61.36999033,61,Inverness,
7,1,2018,2018-07-02 00:08:00 UTC,,"Brighton, ON, Canada",44.01027806,-77.74229639,,Northumberland,
5,8,2015,2015-05-08 23:54:00 UTC,,"Point Pelee NP, ON, Canada",41.94887053,-82.51912094,61,Essex,
7,4,2018,2018-07-04 16:55:17 UTC,,,,,44,,
7,12,2018,2018-07-12 16:49:08 UTC,,,,,,,
7,12,2018,2018-07-12 16:50:18 UTC,,,,,,,
8,26,2017,2017-08-27 02:13:00 UTC,,"Saugeen Shores, ON, Canada",44.41108266,-81.46444937,244,,
7,25,2018,2018-07-25 11:07:51 UTC,,,,,,,
7,29,2018,2018-07-29 08:39:00 UTC,feeding grounds,"Saint-Laurent, Montreal, QC, Canada",45.47514622,-73.76216065,15,Communauté-Urbaine-de-Montréal,
6,2,2018,2018-06-03 00:57:00 UTC,"Had fledgling young. Was doing the broken wing display, Can't remember which campsite.","Sudbury District, ON, Canada",46.90833515,-81.64549879,200,,
4,6,2017,2017-04-06 17:36:00 UTC,,"92 Geneva St, St. Catharines, ON L2R 4N2, Canada",43.1651818,-79.2400767,181,Niagara,
9,9,2018,2018-09-09 21:52:00 UTC,A victim of traffic.,"Tweed, ON, Canada",44.477411,-77.313643,5,Hastings,
9,8,2018,,little used trail in Point Farms PP,"Huron County, ON, Canada",43.80511165,-81.71333266,31,Huron,
5,31,2018,2018-06-01 00:50:00 UTC,,"Camp millitaire, Tracadie, NB, Canada",47.43105151,-65.32347138,4,Gloucester,
5,22,2012,2012-05-22 14:35:00 UTC,,"Nipissing District, ON, Canada",45.98285311,-78.31908841,61,,
9,13,2018,2018-09-13 13:38:01 UTC,,"1800–1898 Pittsburg Ave, Windsor, ON, CA",42.25800333,-83.060075,24,Essex,
4,17,2018,2018-04-17 21:00:00 UTC,,"The Beach, Toronto, ON, Canada",43.65854094,-79.30710302,122,Toronto,
,,,,,,,,,,
4,13,2013,2013-04-13 20:28:00 UTC,,"Bracebridge, ON, Canada",45.07222374,-79.12005612,169,Muskoka,
4,23,2004,2004-04-23 20:38:00 UTC,found dead and preyed upon on rock,"Trent Lakes, ON, Canada",44.8355674,-78.3246874,666,Peterborough,
7,9,2016,2016-07-09 12:50:00 UTC,,"Annapolis County, NS, Canada",44.45803355,-65.16887474,31,Annapolis,
4,12,2014,2014-04-13 00:46:00 UTC,,"Whitby, ON, Canada",43.85359305,-78.8983798,15,Durham,
4,16,2016,,American woodcock in long yellow grass. Picture taken by Jame McDonald,MacSkimming Outdoor Education Centre,45.508059,-75.34305,23,Ottawa,
10,20,2018,2018-10-20 15:38:38 UTC,,"Algonquin Provincial Park, , ON, CA",45.63918667,-78.81931333,30,,
10,20,2018,2018-10-20 15:37:14 UTC,,"Algonquin Provincial Park, , ON, CA",45.63950834,-78.819345,22,,
3,11,2017,,,"Terra Cotta Conservation Area, 14452 Winston Churchill Blvd, Halton Hills, ON L0P 1N0, Canada",43.7221781,-79.95856617,22,Halton,
4,18,2018,2018-04-18 22:36:00 UTC,,"Old Toronto, Toronto, ON, Canada",43.62939673,-79.32723793,100,Toronto,
,,,, - Breeding Bird Evidence Code:  NB - Lewisham Wetland - (Source: QEW - Lewisham Wetland LSI - Reid and Bergsma - 91-92 ),Queen Elizabeth II Wildlands,44.877,-79.1262,,Muskoka,
,,,," - (2006, exact date unknown) - Breeding Bird Evidence Code:  H - ENE of Sadowa, 2.1 km - (Source: QEW - LSI - Mills - 06 )",Queen Elizabeth II Wildlands,44.7601,-79.13,,Kawartha Lakes,
5,15,2002,," - observed - Breeding Bird Evidence Code:  H - Black River Road, 2 km E of Lewisham Lane - ''flushed from ground'' - (Source: QEW - LSI - Korol - 03 )",Queen Elizabeth II Wildlands,44.8011,-79.1286,,Kawartha Lakes,
,,,,(Coordinates at Park Centroid) - Breeding Bird Evidence Code: NB - Source: (Balsam - LSI - McDonald - 82),Balsam Lake Provincial Park,44.6257,-78.8647,,Kawartha Lakes,
10,13,2018,2018-10-13 14:28:00 UTC,,"Lambton Shores, ON, Canada",43.26779593,-81.81211041,114,Lambton,
8,11,2005,,"Sibbald Point - (Coordinates at Park Centroid) - observed - Breeding Bird Evidence Code: NB - Amphitheatre Marsh, forest on N shore, W of berm - ''flushed'' - (Sibbald - LSI - Korol - 06)",Sibald Point Provincial Park,44.3279,-79.3226,,York,
,,,,"Duclos Point - (1986, exact date unknown) - observed - Breeding Bird Evidence Code: H - not specified so UTM is just park centroid - ''found by author; field work done 26 May; 16 Jun; 2, 14, 22, 28 Jul; 22 Aug and 3 Sep'' - (Duclos Pt - LSI - Gould - 88)",Duclos Point Provincial Park,44.3324,-79.2402,,York,
,,,,Sibbald Point - (Coordinates at Park Centroid) - Breeding Bird Evidence Code: FY - ''observed by author in summer 1982; 1 pair present'' - (Sibbald - LSI - Crins - 82),Sibald Point Provincial Park,44.3279,-79.3226,,York,
4,18,2018,2018-04-18 10:31:00 UTC,,"New Toronto, Toronto, ON, Canada",43.5969944,-79.50307783,4,Toronto,
4,10,2016,2016-04-10 18:30:00 UTC,,"Markstay-Warren, ON P0M, Canada",46.52027199,-80.59842371,244,,
5,9,2009,2009-05-09 15:08:00 UTC,,"Peterborough County, ON, Canada",44.37422914,-78.11062197,61,Peterborough,
5,22,2018,2018-05-22 16:14:00 UTC,,"Grey County, ON, Canada",44.32948431,-80.52581499,61,Grey,
8,6,2017,2017-08-06 10:29:59 UTC,,"15 Old Cut Blvd, , ON, CA",42.58296667,-80.39836167,10,Lake Erie,
4,12,2018,2018-04-12 14:00:00 UTC,,"Rock Island Lake Rd, Shawanaga, ON P0G, Canada",45.55144925,-80.2824818,352,,
10,25,2018,2018-10-25 21:06:30 UTC,,,,,,,
4,30,2016,2016-04-30 19:58:00 UTC,eBird Checklist S29384946,"Hwy 556 - east of Aubinadong River Bridge - pine grove, Algoma District, ON, Canada",46.8942427,-83.4092546,20,,
4,18,2018,2018-04-18 20:52:20 UTC,I have a video in my files as well. Got very good look and ID of the bird and it’s gait. ,"Ontario, CA",43.71910781,-79.51923761,22,Toronto,
5,29,2000,,,"Norfolk County, ON, Canada",42.54548853,-80.10709864,530,Haldimand-Norfolk,
5,2,2018,2018-05-02 14:51:00 UTC,predated nest,"Flamborough, Hamilton, ON, Canada",43.34834063,-79.97186358,394,Hamilton,
4,23,2018,2018-04-24 02:21:44 UTC,,"Niagara, , ON, CA",43.134975,-79.17571333,5,Niagara,
4,22,2018,2018-04-22 16:58:00 UTC,,"Algoma District, ON, Canada",46.21470662,-83.81686239,31,,
3,31,2015,2015-04-01 00:02:00 UTC,,"Cumberland County, NS, Canada",45.4693194,-64.771904,,Cumberland,
5,8,2018,2018-05-08 16:46:00 UTC,,"Point Pelee, CA-ON-ES, CA-ON, CA",41.93881273,-82.51378599,15,Essex,
6,16,2013,,,"Sherbrooke, QC, Canada",45.41628814,-71.90057958,2,La Région-Sherbrookoise,
,,,,plaster cast from my track collection,,,,,,
7,29,2018,2018-07-29 15:42:00 UTC,,"La Palestine, QC J0J 1B0, Canada",45.054771,-73.170603,1532,Le Haut-Richelieu,
3,21,2016,2016-03-21 21:33:00 UTC,,"Haliburton County, ON, Canada",45.38295886,-78.8959349,524,Haliburton,
5,19,2018,2018-05-20 03:04:00 UTC,,"Cumberland County, NS, Canada",45.59592473,-64.57789462,122,Cumberland,
3,11,2018,2018-03-11 16:16:00 UTC,,"Peterborough County, ON, Canada",44.7306514,-78.22161442,15,Peterborough,
3,14,2019,2019-03-14 19:12:10 UTC,"Adult flushed, find two nestlings ","Mississippi, US",,,39,,
3,21,2019,2019-03-21 16:00:00 UTC,"FOS, 2 individuals","Albert County, NB, Canada",45.59179206,-64.95466827,100,Albert,
3,24,2019,,,"Ontario, CA",43.51693443,-80.96270113,2,Perth,
3,25,2019,2019-03-25 19:19:44 UTC,,"59 Edward Laurie Dr, Halifax, NS, CA",44.67603893,-63.67434117,340,Halifax,
3,26,2019,2019-03-26 18:17:00 UTC,,"Kingston, ON, Canada",44.29107214,-76.44384697,15,Frontenac,
10,23,2015,2015-10-23 12:00:00 UTC,"Still alive in photo, but died shortly after.","Roncesvalles Village, Toronto, ON, Canada",43.64910075,-79.44689376,3,Toronto,
3,26,2019,2019-03-27 00:05:00 UTC,,"Wellington County, ON, Canada",43.69372639,-80.24921858,2,Wellington,
3,29,2019,2019-03-29 22:56:34 UTC,First of the year :),"Queens, CA-NS, CA",44.37240894,-65.03479703,4,Queens,
4,3,2019,2019-04-04 00:32:00 UTC,,"Wellington County, ON, Canada",43.69361854,-80.24925329,2,Wellington,
4,3,2019,2019-04-04 00:35:00 UTC,,"Wellington County, ON, Canada",43.69361854,-80.24925329,2,Wellington,
3,28,2019,2019-03-28 04:35:00 UTC,,"Langstaff, Markham, ON L3T, Canada",43.8315336,-79.41586128,15,York,
4,6,2019,2019-04-06 17:29:42 UTC,,"984 Craig Rd, North Grenville, ON, CA",44.946575,-75.72335,5,Leeds and Grenville,
4,7,2019,2019-04-07 21:24:00 UTC,,"Downsview, Toronto, ON, Canada",43.74208055,-79.48059082,244,Toronto,
4,8,2019,2019-04-09 00:10:00 UTC,at dusk just before doing aerial display,"Peterborough, ON, Canada",44.34002676,-78.30575353,27,Peterborough,
4,8,2019,2019-04-09 06:03:00 UTC,,"Wellington County, ON, Canada",43.6937668,-80.24909905,2,Wellington,
3,26,2018,2018-03-26 18:54:24 UTC,It really is in this photo (just above center),"Pelee, ON, Canada",41.83062461,-82.63976399,33,Lake Erie,
4,20,2014,2014-04-20 18:44:00 UTC,,"Prince Edward, ON, Canada",43.942405,-76.86721667,,Prince Edward,
6,3,2012,2012-06-03 16:12:00 UTC,,"Northumberland, Ontario, Canada",44.00958,-77.74066667,,Northumberland,
4,12,2019,2019-04-13 08:39:00 UTC,,"Wellington County, ON, Canada",43.69378396,-80.24909963,2,Wellington,
4,13,2019,2019-04-14 02:15:00 UTC,male peenting,"Peterborough, ON, Canada",44.36048393,-78.28595906,61,Peterborough,
4,13,2019,2019-04-14 02:57:00 UTC,male peenting,"Peterborough, ON, Canada",44.35534462,-78.28408576,61,Peterborough,
4,13,2019,2019-04-14 03:15:00 UTC,male peenting,"Peterborough, ON, Canada",44.35052363,-78.28763995,122,Peterborough,
4,13,2019,2019-04-14 01:40:00 UTC,male peenting,"Peterborough, ON, Canada",44.34287001,-78.30303204,122,Peterborough,
4,12,2019,2019-04-13 04:06:00 UTC,,"Peterborough, ON, Canada",44.34042946,-78.30402642,61,Peterborough,
4,12,2019,2019-04-13 03:16:00 UTC,,"Peterborough, ON, Canada",44.35039675,-78.28730013,122,Peterborough,
4,15,2019,2019-04-16 06:23:00 UTC,,"Wellington County, ON, Canada",43.69383238,-80.24902367,2,Wellington,
4,16,2019,2019-04-16 13:32:00 UTC,"Heard distinctive ""Peeent"" x3","West Nipissing, ON, Canada",46.40834116,-80.11624834,15,,
,,,,,,,,,,
4,20,2019,2019-04-21 00:18:07 UTC,"At dusk, making ""beezp"" call","5 Chemin du Domaine Filion, Kiamika, QC J0W 1G0, Canada",46.47736782,-75.33036292,4,Antoine-Labelle,
4,22,2019,2019-04-22 19:03:18 UTC,,"Lake Erie, CA-ON, CA",42.57939262,-80.46515421,16,Lake Erie,
4,22,2019,2019-04-23 01:19:00 UTC,,"Peterborough, ON, Canada",44.27438004,-78.35086595,32,Peterborough,
4,23,2019,2019-04-23 04:35:00 UTC,"Observed incidentally when observing spring ephemerals and just as I was leaving the woodlot.

Posted to eBird.","Wellesley, ON, Canada",43.48000336,-80.77483368,,Regional Municipality of Waterloo,
4,25,2019,2019-04-25 19:13:00 UTC,,"Ontario, CA",45.43837997,-75.72604162,31,Ottawa,
4,25,2019,2019-04-26 00:50:11 UTC,Preent call and display them heard over golf course towards highway and meadow.  ,"Durham Regional Hwy 48, Brechin, ON L0K 1B0, Canada",44.51265872,-79.09292042,14,Durham,
4,25,2019,2019-04-25 23:45:00 UTC,Two visible. ,"495 Unwin Ave, Toronto, ON M4M 3M2, Canada",43.64898334,-79.32731599,176,Toronto,
4,26,2019,,eBird checklist S55488656|samplingProtocol: eBird - Traveling Count|recordedBy: Christopher Kennedy,"Blue Man Marsh, Halifax, NS, CA",44.7159649,-63.5894492,,Halifax,
4,30,2019,2019-04-30 22:46:00 UTC,,"Grey County, ON, Canada",44.07135058,-80.40331783,15,Grey,
5,1,2019,2019-05-02 00:36:00 UTC,,"Waterloo Regional Municipality, ON, Canada",43.381595,-80.35420167,,Regional Municipality of Waterloo,
5,4,2019,2019-05-04 09:45:00 UTC,the chatter (not the robin),"Point Pelee Dr, Leamington, ON, Canada",41.9658038,-82.5308666,187,Essex,
5,8,2019,2019-05-08 17:33:52 UTC,,"ON-400 N, Springwater, ON, CA",44.45448659,-79.67538705,4667,Simcoe,
5,8,2019,2019-05-08 16:35:24 UTC,This woodcock had to be shooed off the road and then immediately settled down to not being seen. It is in the centre of the second photo. ,"Algonquin Provincial Park, , ON, CA",45.53574114,-78.26221149,33,,
5,9,2019,2019-05-09 14:40:00 UTC,Chick nesting in ground with mother deep in the woods in a flooded area,"2932 Hwy 18, Kingsville, ON N9Y 2E6, Canada",42.03263441,-82.83135988,2104,Essex,
5,11,2019,2019-05-12 00:40:00 UTC,,"Westmorland County, NB, Canada",46.12191212,-64.56101695,612,Westmorland,
5,11,2019,2019-05-11 16:00:00 UTC,"banded at Tommy Thompson Park's Bird Research Station, Toronto, ON","Old Toronto, Toronto, ON, Canada",43.63197167,-79.33075333,,Lake Ontario,
5,21,2015,2015-05-21 22:39:00 UTC,,"Victoria Road, Kawartha Lakes, ON, Canada",44.67452813,-78.97554842,488,Kawartha Lakes,
5,17,2019,2019-05-17 11:47:32 UTC,,"4210 Riverwood Park Lane, Mississauga, ON, CA",43.56608803,-79.6712637,170,Peel,
5,18,2019,2019-05-18 18:47:32 UTC,3 displaying males  9:00-11:00 pm in burn and west of Anne street. ,"Springwater, Springwater, ON, CA",44.43897224,-79.74921938,249,Simcoe,
5,18,2019,2019-05-18 18:43:00 UTC,"Discovered accidentally. Mother flew off but returned moments later. 
Was movement inside one open egg, lots of ants trying to get in. ","Erin, ON N0B 1Z0, Canada",43.70928766,-80.18125255,15,Wellington,
5,18,2019,,"Thrilled to get this shot...while I hear Woodcocks every spring, I haven't actually spotted one in daylight for 15+ years. ","Dawson Township, Rainy River District, Ontario, Canada",48.72226,-94.473347,,,
4,12,2019,2019-04-12 23:09:00 UTC,,"Leeds and Grenville United Counties, ON, Canada",44.94662844,-75.72336411,4,Leeds and Grenville,
4,21,2018,2018-04-21 14:39:24 UTC,,"4296 Hawk Cliff Rd, Union, ON N0L 2L0, Canada",42.66324211,-81.17006835,132,Elgin,
5,21,2019,2019-05-21 15:44:34 UTC,Dead,"Musquash, Musquash, NB, CA",45.198745,-66.26231333,10,Saint John,
5,20,2019,2019-05-20 14:36:00 UTC,,"Harwich, Chatham-Kent, ON, Canada",42.27122972,-81.84544972,20,Chatham-Kent,
5,22,2019,2019-05-22 13:59:31 UTC,,"Chemical Rd, , ON, CA",45.894535,-79.274805,,,
5,23,2019,2019-05-23 20:27:00 UTC,Saw four chicks and one adult,"Region of Queens, NS, Canada",44.37360417,-65.13834842,14,Queens,
5,26,2019,2019-05-26 14:11:00 UTC,"Inadvertently almost stepped on the parent, flew off. All I saw were prominent big feet trailing behind.","Thunder Bay, CA-ON, CA",48.87313909,-88.61147367,,,
